date	close	live_signal	live_raw_model_signal	live_buy_point_ok	buy_point_warnings	live_probability	live_cutoff	live_confidence_gap	live_rule_selected	live_rule_cutoff	rule_name	live_percentile_rank	model_rationale	rule_rationale	ret_20	ret_60	drawdown_20_x	sma_gap_20	volume_vs_20	rsi_14	sma_gap_60	shadow_signal	shadow_raw_model_signal	shadow_buy_point_ok	shadow_probability	shadow_cutoff	shadow_confidence_gap	shadow_rule_selected	shadow_rule_cutoff	shadow_percentile_rank	line_id	label_mode	execution_rule	above_200dma_flag	slope_60	drawdown_20_y	above_200dma	slope_60_positive	bullish_pocket	bullish_pocket_confirmed	bullish_pocket_label	drawdown_20	live_selected	shadow_selected	live_model_ready	shadow_model_ready	live_blocked	shadow_blocked	live_state	shadow_state	comparison_state	comparison_note	confidence_gap_delta	divergence_case	comparison_owner	shadow_criteria_pass_count	shadow_criteria_pass_rate	shadow_overnight_gap	shadow_volume_vs_20	shadow_range_z_20	shadow_intraday_return	shadow_breakout_20	shadow_overnight_gap_pass	shadow_volume_vs_20_pass	shadow_range_z_20_pass	shadow_intraday_return_pass	shadow_breakout_20_pass
2021-05-26	82.24	no_entry	no_entry	True		0.4441	0.455	-0.0109	False	0.5077	top_12.5pct_reference	0.1583	價格落在 60 日均線下方 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	-0.0441	-0.0972	-0.0661	0.0016	-0.3048	44.43		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.001703436880370483	-0.06609129975221362	True	False	True	False	above_200dma	-0.0661	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.7891		shared	1	0.2	0.0043	-0.3048	-1.3634	0.0081	0.0	False	False	False	True	False
2021-05-27	83.93	no_entry	no_entry	False	近 20 日回檔仍偏淺，較像追價不是撿回檔	0.4523	0.455	-0.0027	False	0.5077	top_12.5pct_reference	0.2563	近 20 日幾乎沒什麼回檔，位置偏高 | 量能略高於 20 日均量 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	-0.0469	-0.0581	-0.0249	0.0248	0.2093	45.64		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.0009981407790539058	-0.024863476208158108	True	False	True	False	above_200dma	-0.0249	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.7973		shared	1	0.2	0.0027	0.2093	-0.3787	0.0178	0.0	False	False	False	True	False
2021-05-28	84.14	no_entry	no_entry	False	近 20 日回檔仍偏淺，較像追價不是撿回檔	0.4515	0.455	-0.0035	False	0.5077	top_12.5pct_reference	0.2443	近 20 日幾乎沒什麼回檔，位置偏高	模型分數低於 threshold，規則上偏向先不進場	-0.0224	-0.0023	-0.0214	0.0286	-0.3798	58.86		no_entry	no_entry	False	0.0	1.0	-1.0	False	1.0	0.0	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-3.7593739852415095e-05	-0.02140037096354422	True	False	True	False	above_200dma	-0.0214	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.9965		shared	0	0.0	0.0035	-0.3798	-1.1882	-0.0009	0.0	False	False	False	False	False
2021-06-01	84.15	no_entry	no_entry	False	近 20 日回檔仍偏淺，較像追價不是撿回檔	0.4533	0.455	-0.0017	False	0.5077	top_12.5pct_reference	0.2638	近 20 日幾乎沒什麼回檔，位置偏高 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	-0.0102	-0.0538	-0.0213	0.0292	-0.3854	59.42		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.0009208101345588175	-0.021284040004717127	True	False	True	False	above_200dma	-0.0213	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.7983		shared	1	0.2	0.0093	-0.3854	-0.5273	-0.0091	0.0	True	False	False	False	False
2021-06-02	84.34	no_entry	no_entry	False	近 20 日回檔仍偏淺，較像追價不是撿回檔 | 14 日 RSI 仍偏高，短線有點過熱	0.4485	0.455	-0.0065	False	0.5077	top_12.5pct_reference	0.2116	14 日 RSI 偏高，短線有過熱跡象 | 近 20 日幾乎沒什麼回檔，位置偏高	模型分數低於 threshold，規則上偏向先不進場	-0.0008	-0.0083	-0.0191	0.0316	-0.415	75.61		no_entry	no_entry	False	0.0	1.0	-1.0	False	1.0	0.0	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.00013971916376955088	-0.019074284194136582	True	False	True	False	above_200dma	-0.0191	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.9935		shared	0	0.0	0.0029	-0.415	-1.1483	-0.0006	0.0	False	False	False	False	False
2021-06-03	82.03	no_entry	no_entry	False	14 日 RSI 仍偏高，短線有點過熱	0.4481	0.455	-0.0069	False	0.5077	top_12.5pct_reference	0.2013	價格落在 60 日均線下方 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	-0.0366	-0.0814	-0.0459	0.0053	-0.1675	64.54		no_entry	no_entry	False	0.0	1.0	-1.0	False	1.0	0.0	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.0014152750487198922	-0.04594096793924099	True	False	True	False	above_200dma	-0.0459	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.9931		shared	0	0.0	-0.0078	-0.1675	-0.3465	-0.0197	0.0	False	False	False	False	False
2021-06-04	83.76	no_entry	no_entry	False	近 20 日回檔仍偏淺，較像追價不是撿回檔 | 14 日 RSI 仍偏高，短線有點過熱	0.4515	0.455	-0.0035	False	0.5077	top_12.5pct_reference	0.2466	近 20 日幾乎沒什麼回檔，位置偏高	模型分數低於 threshold，規則上偏向先不進場	-0.0123	-0.0193	-0.0258	0.0271	-0.2867	62.8		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.0003251273461401934	-0.02581997131922768	True	False	True	False	above_200dma	-0.0258	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.5965		shared	2	0.4	0.0115	-0.2867	-0.9945	0.0095	0.0	True	False	False	True	False
2021-06-07	84.04	no_entry	no_entry	False	近 20 日回檔仍偏淺，較像追價不是撿回檔 | 14 日 RSI 仍偏高，短線有點過熱	0.4493	0.455	-0.0057	False	0.5077	top_12.5pct_reference	0.2156	近 20 日幾乎沒什麼回檔，位置偏高 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	-0.0226	-0.059	-0.0036	0.0318	-0.4843	61.81		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.0010136758248122212	-0.0035569769431980066	True	False	True	False	above_200dma	-0.0036	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.7943		shared	1	0.2	-0.0068	-0.4843	-0.9707	0.0102	0.0	False	False	False	True	False
2021-06-08	80.53	no_entry	no_entry	True		0.4523	0.455	-0.0027	False	0.5077	top_12.5pct_reference	0.2546	量能略高於 20 日均量 | 價格落在 60 日均線下方 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	-0.004	-0.0825	-0.0452	-0.0111	0.6755	54.73		no_entry	no_entry	False	0.6	1.0	-0.4	False	1.0	0.6	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.0014348324618000212	-0.045174267536481606	True	False	True	False	above_200dma	-0.0452	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.3973		shared	3	0.6	0.0111	0.6755	2.2514	-0.0523	0.0	True	True	True	False	False
2021-06-09	78.66	no_entry	no_entry	True		0.4396	0.455	-0.0154	False	0.5077	top_12.5pct_reference	0.1193	量能略高於 20 日均量 | 價格明顯低於 60 日均線，屬於跌深區 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	-0.025	-0.1147	-0.0673	-0.0329	0.2168	46.52		no_entry	no_entry	False	0.0	1.0	-1.0	False	1.0	0.0	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.002030245397786053	-0.06734637090835933	True	False	True	False	above_200dma	-0.0673	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.9846		shared	0	0.0	-0.0045	0.2168	-0.3341	-0.0188	0.0	False	False	False	False	False
2021-06-10	79.28	no_entry	no_entry	True		0.4483	0.455	-0.0067	False	0.5077	top_12.5pct_reference	0.2076	量能略高於 20 日均量 | 價格落在 60 日均線下方 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	0.0323	-0.1329	-0.06	-0.0267	0.2905	44.77		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.002376463014829596	-0.05999523094976106	True	False	True	False	above_200dma	-0.06	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.7933		shared	1	0.2	0.0094	0.2905	-0.0192	-0.0015	0.0	True	False	False	False	False
2021-06-11	79.34	no_entry	no_entry	True		0.4388	0.455	-0.0162	False	0.5077	top_12.5pct_reference	0.1112	價格落在 60 日均線下方 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	0.0279	-0.1627	-0.0593	-0.0273	-0.2632	46.02		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.002960083881752566	-0.059283853653117814	True	False	True	False	above_200dma	-0.0593	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.7838		shared	1	0.2	0.01	-0.2632	-0.7448	-0.0091	0.0	True	False	False	False	False
2021-06-14	80.49	no_entry	no_entry	True		0.4402	0.455	-0.0148	False	0.5077	top_12.5pct_reference	0.1256	價格落在 60 日均線下方 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	0.0099	-0.1039	-0.0456	-0.0137	-0.1589	42.61		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.0018279122949438934	-0.04564854922090436	True	False	True	False	above_200dma	-0.0456	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.7852		shared	1	0.2	0.002	-0.1589	-0.674	0.0125	0.0	False	False	False	True	False
2021-06-15	82.18	no_entry	no_entry	False	近 20 日回檔仍偏淺，較像追價不是撿回檔	0.4506	0.455	-0.0044	False	0.5077	top_12.5pct_reference	0.2357	近 20 日幾乎沒什麼回檔，位置偏高 | 量能略高於 20 日均量 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	0.0223	-0.092	-0.0256	0.0059	0.2843	52.91		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.0016091399712076626	-0.025610577738956374	True	False	True	False	above_200dma	-0.0256	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.5956		shared	2	0.4	0.0019	0.2843	0.667	0.0191	0.0	False	False	True	True	False
2021-06-16	80.49	no_entry	no_entry	True		0.4437	0.455	-0.0113	False	0.5077	top_12.5pct_reference	0.1537	價格落在 60 日均線下方 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	0.0204	-0.1182	-0.0456	-0.0157	0.0513	44.86		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.002096646093588787	-0.04564854922090436	True	False	True	False	above_200dma	-0.0456	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.5887		shared	2	0.4	0.0067	0.0513	0.6783	-0.0271	0.0	True	False	True	False	False
2021-06-17	80.64	no_entry	no_entry	True		0.4426	0.455	-0.0124	False	0.5077	top_12.5pct_reference	0.1451	價格落在 60 日均線下方 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	0.0089	-0.0557	-0.0439	-0.0143	-0.0398	39.37		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.0009558553651290769	-0.04387001551931447	True	False	True	False	above_200dma	-0.0439	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.7876		shared	1	0.2	-0.0098	-0.0398	-0.1279	0.0118	0.0	False	False	False	True	False
2021-06-18	76.95	no_entry	no_entry	True		0.437	0.455	-0.018	False	0.5077	top_12.5pct_reference	0.0981	量能明顯高於 20 日均量，資金參與偏強 | 價格明顯低於 60 日均線，屬於跌深區 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	-0.0515	-0.0729	-0.0876	-0.057	1.2399	31.03		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.0012614131195113564	-0.08762152846250959	True	False	True	False	above_200dma	-0.0876	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.582		shared	2	0.4	-0.0216	1.2399	1.0827	-0.0247	0.0	False	True	True	False	False
2021-06-21	77.07	no_entry	no_entry	True		0.4339	0.455	-0.0211	False	0.5077	top_12.5pct_reference	0.0757	價格明顯低於 60 日均線，屬於跌深區 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	-0.0452	-0.0835	-0.0862	-0.0534	0.092	31.43		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.0014528919077457718	-0.08619868340924132	True	False	True	False	above_200dma	-0.0862	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.7789		shared	1	0.2	-0.0013	0.092	-0.643	0.0029	0.0	False	False	False	True	False
2021-06-22	77.66	no_entry	no_entry	True		0.4329	0.455	-0.0221	False	0.5077	top_12.5pct_reference	0.0705	價格明顯低於 60 日均線，屬於跌深區 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	-0.0632	-0.1174	-0.0792	-0.0431	-0.0782	32.84		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.002081379598669564	-0.0792031416389829	True	False	True	False	above_200dma	-0.0792	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.5779		shared	2	0.4	0.007	-0.0782	-0.9629	0.0006	0.0	True	False	False	True	False
2021-06-23	79.02	no_entry	no_entry	True		0.4467	0.455	-0.0083	False	0.5077	top_12.5pct_reference	0.1835	價格落在 60 日均線下方 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	-0.0272	-0.0874	-0.0631	-0.025	-0.0593	41.87		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.001524722511100333	-0.06307801666851807	True	False	True	False	above_200dma	-0.0631	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.5917		shared	2	0.4	0.0057	-0.0593	-0.3112	0.0118	0.0	True	False	False	True	False
2021-06-24	80.58	no_entry	no_entry	True		0.4439	0.455	-0.0111	False	0.5077	top_12.5pct_reference	0.1542	價格落在 60 日均線下方 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	-0.0202	-0.0689	-0.0446	-0.0047	-0.1202	41.33		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.0011892707148223104	-0.04458139281595772	True	False	True	False	above_200dma	-0.0446	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.5889		shared	2	0.4	0.0178	-0.1202	-1.2177	0.0019	0.0	True	False	False	True	False
2021-06-25	82.03	no_entry	no_entry	False	近 20 日回檔仍偏淺，較像追價不是撿回檔	0.4439	0.455	-0.0111	False	0.5077	top_12.5pct_reference	0.1542	近 20 日幾乎沒什麼回檔，位置偏高 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	-0.0226	-0.0701	-0.0274	0.0144	0.1054	44.85		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.001210588429304075	-0.027389111440546263	True	False	True	False	above_200dma	-0.0274	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.5889		shared	2	0.4	0.0123	0.1054	-0.3748	0.0056	0.0	True	False	False	True	False
2021-06-28	83.38	no_entry	no_entry	False	近 20 日回檔仍偏淺，較像追價不是撿回檔	0.4426	0.455	-0.0124	False	0.5077	top_12.5pct_reference	0.1451	近 20 日幾乎沒什麼回檔，位置偏高 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	-0.009	-0.0977	-0.0114	0.0315	0.0154	58.21		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.0017137799669460978	-0.011382489046200808	True	False	True	False	above_200dma	-0.0114	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.5876		shared	2	0.4	0.0073	0.0154	-0.7279	0.0091	0.0	True	False	False	True	False
2021-06-29	82.93	no_entry	no_entry	False	近 20 日回檔仍偏淺，較像追價不是撿回檔 | 14 日 RSI 仍偏高，短線有點過熱	0.4463	0.455	-0.0087	False	0.5077	top_12.5pct_reference	0.18	近 20 日幾乎沒什麼回檔，位置偏高 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	-0.0145	-0.1154	-0.0167	0.0267	0.0039	63.4		no_entry	no_entry	False	0.0	1.0	-1.0	False	1.0	0.0	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.0020439130451247824	-0.0167179996909887	True	False	True	False	above_200dma	-0.0167	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.9913		shared	0	0.0	0.0019	0.0039	-0.151	-0.0073	0.0	False	False	False	False	False
2021-06-30	84.98	no_entry	no_entry	False	近 20 日回檔仍偏淺，較像追價不是撿回檔 | 14 日 RSI 仍偏高，短線有點過熱 | 價格明顯高於 20 日均線，乖離偏大	0.4467	0.455	-0.0083	False	0.5077	top_12.5pct_reference	0.1835	近 20 日幾乎沒什麼回檔，位置偏高 | 量能明顯高於 20 日均量，資金參與偏強 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	0.0076	-0.091	0.0	0.0517	1.0358	66.42		no_entry	no_entry	False	0.8	1.0	-0.2	False	1.0	0.8	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.0015906413610683235	0.0	True	False	True	False	above_200dma	0.0	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.1917		shared	4	0.8	0.0232	1.0358	-0.2357	0.0015	1.0	True	True	False	True	True
